X,Y,OBJECTID,CODI_ENS,NOM_ENS,TIPUS,MODEL,LONGITUD,LATITUD,EXTRACCIO
419550.3833,4577207.5763,24683,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.038436,41.342344,2023/04/10 07:10:15+00
420118.3625,4577722.8169,24684,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.045156,41.347041,2023/04/10 07:10:15+00
420054.2298,4577331.8037,24685,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.044441,41.343513,2023/04/10 07:10:15+00
418524.8873,4578165.5683,24686,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.026052,41.350869,2023/04/10 07:10:15+00
418200.6601,4578223.0678,24687,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.022169,41.351354,2023/04/10 07:10:15+00
418085.4355,4577258.1638,24688,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020922,41.342652,2023/04/10 07:10:15+00
417863.2227,4577423.6713,24689,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.018244,41.34412,2023/04/10 07:10:15+00
418058.3878,4576974.7815,24690,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020637,41.340097,2023/04/10 07:10:15+00
418712.9327,4576997.2878,24691,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028456,41.340366,2023/04/10 07:10:15+00
418484.2539,4577266.9964,24692,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.025687,41.342772,2023/04/10 07:10:15+00
418503.1699,4577118.4449,24693,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.025933,41.341436,2023/04/10 07:10:15+00
418327.8283,4577033.478,24694,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.023849,41.340653,2023/04/10 07:10:15+00
418436.8208,4577208.4602,24695,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.025128,41.34224,2023/04/10 07:10:15+00
418850.6525,4576965.8788,24696,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.030106,41.340097,2023/04/10 07:10:15+00
418017.3023,4577448.9097,24697,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020082,41.344363,2023/04/10 07:10:15+00
418167.5861,4577953.743,24698,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.02181,41.348925,2023/04/10 07:10:15+00
418219.3955,4577858.8922,24699,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.022442,41.348076,2023/04/10 07:10:15+00
418541.7235,4578301.3938,24700,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.026235,41.352094,2023/04/10 07:10:15+00
418078.2108,4578122.6328,24701,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020719,41.350437,2023/04/10 07:10:15+00
419757.138,4576669.3372,24702,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.040978,41.337517,2023/04/10 07:10:15+00
418208.2087,4578298.929,24703,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.022249,41.352038,2023/04/10 07:10:15+00
418213.1318,4578386.8112,24704,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.022296,41.35283,2023/04/10 07:10:15+00
418286.2751,4578210.4445,24705,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.023194,41.351249,2023/04/10 07:10:15+00
418017.4193,4577896.1471,24706,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020023,41.348391,2023/04/10 07:10:15+00
418276.8285,4577661.4957,24707,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.023155,41.346304,2023/04/10 07:10:15+00
418281.9596,4576638.4977,24708,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.023354,41.337091,2023/04/10 07:10:15+00
418733.9004,4576837.1668,24709,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028728,41.338926,2023/04/10 07:10:15+00
418502.0296,4576920.0433,24710,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.025946,41.339649,2023/04/10 07:10:15+00
418702.24,4577230.4639,24711,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028297,41.342465,2023/04/10 07:10:15+00
418409.9715,4576725.6611,24712,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.024872,41.337889,2023/04/10 07:10:15+00
418027.9533,4576651.0219,24713,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020317,41.337178,2023/04/10 07:10:15+00
417661.3337,4577189.3492,24714,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.015863,41.341989,2023/04/10 07:10:16+00
417991.4111,4577978.7161,24715,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.019701,41.349132,2023/04/10 07:10:16+00
418370.7285,4578287.8826,24716,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.024193,41.351955,2023/04/10 07:10:16+00
419458.2529,4576257.2785,24717,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.037461,41.333776,2023/04/10 07:10:16+00
419831.0229,4576547.4963,24718,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.041877,41.336427,2023/04/10 07:10:16+00
420047.7052,4577331.9866,24719,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.044363,41.343514,2023/04/10 07:10:16+00
418055.5933,4578438.6649,24720,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020406,41.353281,2023/04/10 07:10:16+00
418115.5082,4578521.2627,24721,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.021111,41.354031,2023/04/10 07:10:16+00
418092.4876,4578297.792,24722,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020866,41.352016,2023/04/10 07:10:16+00
418329.7646,4578119.7964,24723,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.023726,41.350437,2023/04/10 07:10:16+00
418020.7113,4578187.4592,24724,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020023,41.351015,2023/04/10 07:10:16+00
418048.9674,4576555.5189,24725,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.020581,41.33632,2023/04/10 07:10:16+00
418674.6089,4576960.0773,24726,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028003,41.340027,2023/04/10 07:10:16+00
418205.4691,4578456.626,24727,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.022195,41.353458,2023/04/10 07:10:16+00
417797.5745,4578416.3799,24728,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.017325,41.353054,2023/04/10 07:10:16+00
420112.679,4577715.7734,24729,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.045089,41.346977,2023/04/10 07:10:16+00
419339.8324,4577830.471,24730,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.035837,41.347933,2023/04/10 07:10:16+00
417696.037,4577297.9894,24731,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.016263,41.342971,2023/04/10 07:10:16+00
418173.1812,4578145.655,24732,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.021851,41.350654,2023/04/10 07:10:16+00
418523.6192,4577538.5832,24733,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.026121,41.345222,2023/04/10 07:10:16+00
418916.3532,4577363.8604,24734,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.030838,41.343688,2023/04/10 07:10:16+00
418864.2995,4577467.9242,24735,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.030202,41.34462,2023/04/10 07:10:16+00
418886.2274,4577423.4883,24736,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.03047,41.344222,2023/04/10 07:10:16+00
419792.7986,4576980.8308,24737,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.041363,41.340326,2023/04/10 07:10:16+00
418614.0002,4577487.6043,24738,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.027208,41.344772,2023/04/10 07:10:16+00
419144.7996,4577500.2122,24739,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.03355,41.344939,2023/04/10 07:10:16+00
418931.0479,4576686.8452,24740,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.031104,41.337592,2023/04/10 07:10:16+00
419079.2975,4576653.5467,24741,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.03288,41.337307,2023/04/10 07:10:16+00
419135.7144,4576639.8161,24742,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.033556,41.337189,2023/04/10 07:10:16+00
419606.533,4576981.2265,24743,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.039137,41.340311,2023/04/10 07:10:16+00
419031.8729,4576663.1802,24744,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.032312,41.337389,2023/04/10 07:10:16+00
419028.4031,4576899.7169,24745,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.032239,41.339519,2023/04/10 07:10:16+00
419215.4665,4576173.8159,24746,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.034571,41.333,2023/04/10 07:10:16+00
419402.6162,4576198.3831,24747,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.036804,41.33324,2023/04/10 07:10:16+00
419686.4722,4576174.3629,24748,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.040199,41.333052,2023/04/10 07:10:16+00
419460.5048,4576256.5873,24749,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.037488,41.33377,2023/04/10 07:10:16+00
419348.7767,4576150.6823,24750,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.036167,41.332805,2023/04/10 07:10:16+00
419688.2869,4576383.7483,24751,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.040193,41.334938,2023/04/10 07:10:16+00
419543.7195,4576334.7189,24752,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.038472,41.334482,2023/04/10 07:10:16+00
419222.5503,4576517.0472,24753,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.03461,41.336092,2023/04/10 07:10:16+00
419851.4833,4576202.6285,24754,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.042167,41.333323,2023/04/10 07:10:16+00
419759.3989,4576260.7161,24755,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.041059,41.333837,2023/04/10 07:10:16+00
419602.5004,4576103.455,24756,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.039205,41.332405,2023/04/10 07:10:16+00
419825.538,4576081.2245,24757,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.041873,41.332227,2023/04/10 07:10:16+00
419790.9722,4576050.7396,24758,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.041464,41.331949,2023/04/10 07:10:16+00
419740.4127,4575996.782,24759,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.040867,41.331458,2023/04/10 07:10:16+00
419747.5659,4576091.1907,24760,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.04094,41.332309,2023/04/10 07:10:16+00
419639.2877,4575986.7976,24761,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.03966,41.331358,2023/04/10 07:10:16+00
419662.3907,4577287.4995,24762,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.039764,41.343075,2023/04/10 07:10:16+00
419413.7492,4576409.6637,24763,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.036909,41.335144,2023/04/10 07:10:16+00
419302.093,4576310.0875,24764,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.035588,41.334236,2023/04/10 07:10:16+00
420059.0611,4576729.7374,24765,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.044578,41.338091,2023/04/10 07:10:16+00
419259.8174,4576271.2524,24766,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.035088,41.333882,2023/04/10 07:10:16+00
419340.6728,4576347.7426,24767,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.036044,41.334579,2023/04/10 07:10:16+00
419216.1094,4576374.4431,24768,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.034552,41.334807,2023/04/10 07:10:16+00
419103.5651,4576495.833,24769,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.033191,41.335889,2023/04/10 07:10:16+00
419070.009,4576345.87,24770,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.03281,41.334535,2023/04/10 07:10:16+00
418805.5112,4578891.2379,24612,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.029309,41.357433,2023/04/10 07:10:15+00
419045.2005,4578689.8107,24613,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.032201,41.355643,2023/04/10 07:10:15+00
418899.5821,4578864.87,24614,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.030437,41.357205,2023/04/10 07:10:15+00
419537.5439,4577370.2692,24615,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.038261,41.343808,2023/04/10 07:10:15+00
419927.1477,4576977.2376,24616,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.042969,41.340307,2023/04/10 07:10:15+00
419650.0351,4577448.7434,24617,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.039595,41.344526,2023/04/10 07:10:15+00
419946.3824,4577059.6329,24618,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.043188,41.341051,2023/04/10 07:10:15+00
419861.6502,4577055.1275,24619,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.042176,41.341002,2023/04/10 07:10:15+00
419123.0297,4577611.4868,24620,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.033275,41.345939,2023/04/10 07:10:15+00
419005.3091,4577447.1402,24621,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.03189,41.344447,2023/04/10 07:10:15+00
419033.8481,4577605.1534,24622,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.03221,41.345873,2023/04/10 07:10:15+00
419578.8569,4577874.0068,24623,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.038688,41.348349,2023/04/10 07:10:15+00
418756.2461,4577495.1148,24624,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.028907,41.344854,2023/04/10 07:10:15+00
418783.8039,4578431.9181,24625,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.029111,41.353294,2023/04/10 07:10:15+00
419302.3972,4578090.5912,24626,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.035355,41.350272,2023/04/10 07:10:15+00
418629.7322,4577972.6387,24627,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.027331,41.349142,2023/04/10 07:10:15+00
419224.6666,4577827.2001,24628,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.034461,41.347892,2023/04/10 07:10:15+00
419243.3439,4577708.632,24629,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.0347,41.346826,2023/04/10 07:10:15+00
419019.2945,4578047.8897,24630,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.031977,41.349859,2023/04/10 07:10:15+00
419176.778,4578079.8872,24631,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.033855,41.350163,2023/04/10 07:10:15+00
418825.707,4577997.202,24632,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.02967,41.349383,2023/04/10 07:10:15+00
418834.9016,4577936.5866,24633,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.029788,41.348838,2023/04/10 07:10:15+00
418960.004,4577938.1859,24634,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.031283,41.348865,2023/04/10 07:10:15+00
418077.4296,4577801.5357,24635,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.020753,41.347545,2023/04/10 07:10:15+00
418079.6267,4578122.0617,24636,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.020736,41.350432,2023/04/10 07:10:15+00
417959.2171,4578305.849,24637,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.019272,41.352075,2023/04/10 07:10:15+00
417779.1867,4578071.0547,24638,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.017152,41.349942,2023/04/10 07:10:15+00
417989.3682,4577975.6303,24639,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.019677,41.349104,2023/04/10 07:10:15+00
418015.058,4577894.5083,24640,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.019995,41.348376,2023/04/10 07:10:15+00
418199.5676,4578222.636,24641,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.022156,41.35135,2023/04/10 07:10:15+00
417822.8891,4578176.9288,24642,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.01766,41.3509,2023/04/10 07:10:15+00
419852.2982,4576700.818,24643,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.042111,41.33781,2023/04/10 07:10:15+00
420029.4808,4576824.7731,24644,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.044212,41.338944,2023/04/10 07:10:15+00
419844.9497,4576641.6083,24645,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.042031,41.337276,2023/04/10 07:10:15+00
419799.0522,4576509.3215,24646,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.0415,41.33608,2023/04/10 07:10:15+00
420287.9826,4577656.1088,24647,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.047192,41.346457,2023/04/10 07:10:15+00
419230.2041,4576708.4919,24648,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.034676,41.337817,2023/04/10 07:10:15+00
419927.6552,4576621.2648,24649,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.043022,41.337101,2023/04/10 07:10:15+00
420087.8038,4576915.7317,24650,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.044897,41.339769,2023/04/10 07:10:15+00
419922.294,4576620.7688,24651,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.042958,41.337096,2023/04/10 07:10:15+00
420006.8845,4576687.8983,24652,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.04396,41.337709,2023/04/10 07:10:15+00
420089.6212,4576609.5979,24653,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.044959,41.337012,2023/04/10 07:10:15+00
420055.3979,4576731.4432,24654,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.044534,41.338106,2023/04/10 07:10:15+00
419886.6054,4576609.6154,24655,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.042533,41.336992,2023/04/10 07:10:15+00
419276.9015,4577814.4051,24656,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.035087,41.347782,2023/04/10 07:10:15+00
419024.3634,4578127.2211,24657,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.032027,41.350574,2023/04/10 07:10:15+00
418732.7164,4577994.0239,24658,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.028559,41.349345,2023/04/10 07:10:15+00
418769.191,4577844.166,24659,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029015,41.347999,2023/04/10 07:10:15+00
418770.7751,4577828.7148,24660,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.029036,41.34786,2023/04/10 07:10:15+00
418709.9407,4577805.7463,24661,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.028312,41.347647,2023/04/10 07:10:15+00
418740.6663,4577994.1569,24662,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.028654,41.349347,2023/04/10 07:10:15+00
418219.408,4577860.0024,24479,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.022442,41.348086,2023/04/10 07:10:15+00
418092.5001,4578298.9022,24480,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.020866,41.352026,2023/04/10 07:10:15+00
418167.6785,4577954.5192,24481,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.021811,41.348932,2023/04/10 07:10:15+00
418850.7063,4576813.5423,24482,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.030127,41.338725,2023/04/10 07:10:15+00
420179.9682,4577078.4888,24483,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.045977,41.341244,2023/04/10 07:10:15+00
420079.4789,4576912.0483,24484,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.044798,41.339735,2023/04/10 07:10:15+00
420183.8137,4577146.6199,24485,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.046014,41.341858,2023/04/10 07:10:15+00
420080.7281,4577154.6384,24486,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.044781,41.34192,2023/04/10 07:10:15+00
420048.6079,4576996.2171,24487,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.044418,41.34049,2023/04/10 07:10:15+00
418688.3194,4577735.4832,24488,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028063,41.347012,2023/04/10 07:10:15+00
418699.9892,4577649.4135,24489,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028214,41.346238,2023/04/10 07:10:15+00
418678.3754,4577856.0646,24490,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.027928,41.348097,2023/04/10 07:10:15+00
418696.2643,4577593.2729,24491,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028177,41.345732,2023/04/10 07:10:15+00
418663.9159,4577969.3685,24492,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.02774,41.349116,2023/04/10 07:10:15+00
418648.1389,4578024.8395,24493,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.027544,41.349614,2023/04/10 07:10:15+00
418645.2477,4577893.8539,24494,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.027527,41.348434,2023/04/10 07:10:15+00
418655.1779,4577898.961,24495,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.027645,41.348481,2023/04/10 07:10:15+00
418632.8232,4578031.8953,24496,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.02736,41.349676,2023/04/10 07:10:15+00
420005.8371,4576691.5738,24497,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.043947,41.337742,2023/04/10 07:10:15+00
419920.5813,4576617.2347,24498,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.042938,41.337064,2023/04/10 07:10:15+00
419795.1801,4576802.5987,24499,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.041415,41.338721,2023/04/10 07:10:15+00
419829.2511,4576546.1835,24500,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.041856,41.336415,2023/04/10 07:10:15+00
420109.4978,4576780.8116,24501,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.045174,41.338556,2023/04/10 07:10:15+00
420086.6419,4576612.6285,24502,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.044923,41.337039,2023/04/10 07:10:15+00
418709.1415,4577809.0862,24503,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028302,41.347677,2023/04/10 07:10:15+00
419028.1527,4578129.3995,24504,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.032072,41.350594,2023/04/10 07:10:15+00
418910.4573,4578064.0948,24505,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.030674,41.349994,2023/04/10 07:10:15+00
418744.9652,4577996.9956,24506,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028705,41.349373,2023/04/10 07:10:15+00
418765.4589,4577817.227,24507,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028974,41.347756,2023/04/10 07:10:15+00
418949.0042,4578114.4057,24508,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.031128,41.350451,2023/04/10 07:10:15+00
418781.7089,4577744.0969,24509,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.029178,41.347099,2023/04/10 07:10:15+00
419228.2465,4578081.0905,24510,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.03447,41.350179,2023/04/10 07:10:15+00
419906.6218,4576482.1523,24511,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.042789,41.335846,2023/04/10 07:10:15+00
419012.0831,4578593.4713,24512,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.031818,41.354772,2023/04/10 07:10:15+00
418714.073,4578876.2735,24513,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.028218,41.357289,2023/04/10 07:10:15+00
418990.9183,4576405.2661,24771,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.031857,41.335062,2023/04/10 07:10:16+00
419026.0994,4576745.7413,24772,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.032232,41.338132,2023/04/10 07:10:16+00
418906.2568,4576460.284,24773,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.030838,41.335549,2023/04/10 07:10:16+00
418852.7222,4576552.2616,24774,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.030186,41.336372,2023/04/10 07:10:16+00
419023.1052,4576522.3786,24775,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.032226,41.33612,2023/04/10 07:10:16+00
419104.9101,4576496.3732,24776,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.033207,41.335894,2023/04/10 07:10:16+00
418937.5667,4576798.4706,24777,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.031167,41.338598,2023/04/10 07:10:16+00
419712.0969,4577635.5891,24778,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.040312,41.346215,2023/04/10 07:10:16+00
